time_w,w,time_sensor,sensor_w,time_rain,rain
198.8529582,131.6489435,,,,
198.9529582,131.647483,,,,
199.0529582,131.6460224,,,,
199.1529582,131.6445618,,,,
199.2529582,131.6431013,,,,
199.3529582,131.6416407,,,,
199.4529582,131.6401801,,,,
199.5529582,131.6387195,,,,
199.6529582,131.6372589,,,,
199.7529582,131.6357983,,,,
199.9168437,131.6334045,,,,
200.1168437,131.6304832,,,,
200.3168437,131.6275618,,,,
200.5168437,131.6246404,,,,
200.7168437,131.621719,,,,
200.9168437,131.6187976,,,,
201.1168437,131.6158761,,,,
201.3168437,131.6129546,,,,
201.5168437,131.6100331,,,,
201.7168437,131.6071115,,,,
201.9168437,131.6041899,,,,
202.1168437,131.6012683,,,,
202.3168437,131.5983467,,,,
202.5253048,131.5953014,,,,
202.7253048,131.5923798,,,,
202.9253048,131.5894581,,,,
203.1253048,131.5865364,,,,
203.3253048,131.5836146,,,,
203.5253048,131.5806929,,,,
203.7253048,131.5777711,,,,
203.9253048,131.5748494,,,,
204.1253048,131.5719276,,,,
204.4253048,131.5675449,,,,
204.7253048,131.5631621,,,,
205.0719356,131.5580981,,,,
205.3719356,131.5537153,,,,
205.6719356,131.5493325,,,,
205.9719356,131.5449497,,,,
206.2719356,131.5405668,,,,
206.5719356,131.5361839,,,,
206.8719356,131.531801,,,,
207.2719356,131.5259572,,,,
207.6719356,131.5201133,,,,
208.1056786,131.5137764,,,,
208.5056786,131.5079324,,,,
208.9056786,131.5020884,,,,
209.4056786,131.4947835,,,,
209.9056786,131.4874784,,,,
210.3790974,131.4805618,,,,
210.8790974,131.4732567,,,,
211.4790974,131.4644906,,,,
212.0790974,131.4557246,,,,
212.7583987,131.4457998,,,,
213.4583987,131.4355727,,,,
214.2583987,131.4238845,,,,
215.1583987,131.4107352,,,,
216.1964504,131.395569,,,,
217.3964504,131.3780366,,,,
218.7536257,131.3582079,,,,
219.3536257,131.3494417,,,,
221,131.3253875,,,,
221.1,131.3297007,,,,
221.2,131.3395012,,,,
221.3,131.3546553,,,,
221.4,131.3750324,,,,
221.5,131.4005052,,,,
221.6,131.4309495,,,,
221.7,131.4662442,,,,
221.8,131.506271,,,,
221.9,131.5509146,,,,
222,131.6000624,,,,
222.1,131.6536047,,,,
222.2,131.7114343,,,,
222.3,131.7734467,,,,
222.4,131.83954,,,,
222.5,131.9096147,,,,
222.6,131.9835737,,,,
222.7,132.0613225,,,,
222.8,132.1427684,,,,
222.9,132.2278216,,,,
223,132.316394,,,,
223.1,132.4083999,,,,
223.2,132.5037555,,,,
223.3,132.6023793,,,,
223.4,132.7041915,,,,
223.5,132.8091144,,,,
223.6,132.9170723,,,,
223.7,133.0279911,,,,
223.8,133.1417986,,,,
223.8595808,133.2112852,,,,
223.9595808,133.3295493,,,,
224.0595808,133.4505232,,,,
224.1595808,133.5741407,,,,
224.2595808,133.7003374,,,,
224.3595808,133.8290504,,,,
224.4595808,133.9602185,,,,
224.5595808,134.0937817,,,,
224.6595808,134.2296817,,,,
224.7595808,134.3678615,,,,
224.8595808,134.5082656,,,,
224.9595808,134.6508397,,,,
225.0595808,134.7955309,,,,
225.1595808,134.9422876,,,,
225.2595808,135.0910596,,,,
225.3595808,135.2417975,,,,
225.4595808,135.3944536,,,,
225.5595808,135.5489811,,,,
225.6595808,135.7053343,,,,
225.7595808,135.8634687,,,,
225.8595808,136.023341,,,,
225.9059251,136.0982184,,,,
226.0059251,136.2605527,,,,
226.1059251,136.4245225,,,,
226.2059251,136.5900879,,,,
226.3059251,136.7572099,,,,
226.4059251,136.9258507,,,,
226.5059251,137.0959732,,,,
226.6059251,137.2675413,,,,
226.7059251,137.4405198,,,,
226.8059251,137.6148743,,,,
226.9059251,137.7905711,,,,
227.0059251,137.9675777,,,,
227.1059251,138.1458621,,,,
227.2059251,138.3253931,,,,
227.3059251,138.5061404,,,,
227.4059251,138.6880742,,,,
227.5059251,138.8711658,,,,
227.6059251,139.0553868,,,,
227.7059251,139.2407097,,,,
227.8059251,139.4271076,,,,
227.9059251,139.6145544,,,,
228.0059251,139.8030245,,,,
228.0070005,139.8050621,,,,
228.1070005,139.994541,,,,
228.2070005,140.1849936,,,,
228.3070005,140.3763963,,,,
228.4070005,140.5687258,,,,
228.5070005,140.7619595,,,,
228.6070005,140.9560755,,,,
228.7070005,141.1510521,,,,
228.8070005,141.3468685,,,,
228.9070005,141.5435041,,,,
229.0070005,141.740939,,,,
229.1070005,141.9391537,,,,
229.2070005,142.1381292,,,,
229.3070005,142.3378469,,,,
229.4070005,142.5382888,,,,
229.5070005,142.7394371,,,,
229.6070005,142.9412747,,,,
229.7070005,143.1437848,,,,
229.8070005,143.3469509,,,,
229.9070005,143.5507571,,,,
230.0070005,143.7551878,,,,
230.1070005,143.9602277,,,,
230.2070005,144.165862,,,,
230.3070005,144.3720762,,,,
230.4070005,144.5788562,,,,
230.5070005,144.7861881,,,,
230.5145839,144.8019518,,,,
230.6145839,145.0098621,,,,
230.7145839,145.2182968,,,,
230.8145839,145.4272431,,,,
230.9145839,145.6366886,,,,
231.0145839,145.8466211,,,,
231.1145839,146.0570287,,,,
231.2145839,146.2678998,,,,
231.3145839,146.4792231,,,,
231.4145839,146.6909876,,,,
231.5145839,146.9031826,,,,
231.6145839,147.1157975,,,,
231.7145839,147.3288221,,,,
231.8145839,147.5422465,,,,
231.9145839,147.7560608,,,,
232.0145839,147.9702556,,,,
232.1145839,148.1848216,,,,
232.2145839,148.3997497,,,,
232.3145839,148.6150311,,,,
232.4145839,148.8306573,,,,
232.5145839,149.0466197,,,,
232.6145839,149.2629102,,,,
232.7145839,149.4795208,,,,
232.7899187,149.6429392,,,,
232.8899187,149.8600917,,,,
232.9899187,150.0775431,,,,
233.0899187,150.2952864,,,,
233.1899187,150.5133143,,,,
233.2899187,150.73162,,,,
233.3899187,150.9501966,,,,
233.4899187,151.1690376,,,,
233.5899187,151.3881364,,,,
233.6899187,151.6074869,,,,
233.7899187,151.8270829,,,,
233.8899187,152.0469183,,,,
233.9899187,152.2669874,,,,
234.0899187,152.4872844,,,,
234.1899187,152.7078039,,,,
234.2899187,152.9285403,,,,
234.3899187,153.1494884,,,,
234.4899187,153.370643,,,,
234.5899187,153.591999,,,,
234.6899187,153.8135517,,,,
234.7899187,154.0352961,,,,
234.8899187,154.2572276,,,,
234.9899187,154.4793417,,,,
235.0899187,154.7016338,,,,
235.1899187,154.9240996,,,,
235.2899187,155.146735,,,,
235.3899187,155.3695357,,,,
235.3932684,155.3770042,,,,
235.4932684,155.5999716,,,,
235.5932684,155.8230962,,,,
235.6932684,156.0463742,,,,
235.7932684,156.2698019,,,,
235.8932684,156.4933757,,,,
235.9932684,156.7170919,,,,
236.0932684,156.9409472,,,,
236.1932684,157.164938,,,,
236.2932684,157.3890612,,,,
236.3932684,157.6133134,,,,
236.4932684,157.8376915,,,,
236.5932684,158.0621925,,,,
236.6932684,158.2868134,,,,
236.7932684,158.5115512,,,,
236.8932684,158.736403,,,,
236.9932684,158.9613662,,,,
237.0932684,159.186438,,,,
237.1932684,159.4116156,,,,
237.2932684,159.6368967,,,,
237.3932684,159.8622785,,,,
237.4932684,160.0877587,,,,
237.5932684,160.3133349,,,,
237.6932684,160.5390047,,,,
237.7932684,160.7647659,,,,
237.8932684,160.9906161,,,,
237.9666187,161.1563418,,,,
238.0666187,161.3823412,,,,
238.1666187,161.6084239,,,,
238.2666187,161.8345878,,,,
238.3666187,162.060831,,,,
238.4666187,162.2871516,,,,
238.5666187,162.5135477,,,,
238.6666187,162.7400173,,,,
238.7666187,162.9665588,,,,
238.8666187,163.1931703,,,,
238.9666187,163.4198502,,,,
239.0666187,163.6465967,,,,
239.1666187,163.8734084,,,,
239.2666187,164.1002835,,,,
239.3666187,164.3272205,,,,
239.4666187,164.5542179,,,,
239.5666187,164.7812742,,,,
239.6666187,165.0083881,,,,
239.7666187,165.235558,,,,
239.8666187,165.4627827,,,,
239.9666187,165.6900607,,,,
240.0666187,165.9173908,,,,
240.1666187,166.1447717,,,,
240.2666187,166.3722022,,,,
240.3666187,166.5996811,,,,
240.4666187,166.8272071,,,,
240.5666187,167.0547791,,,,
240.6666187,167.282396,,,,
240.7666187,167.5100568,,,,
240.8188964,167.6290949,,,,
240.9188964,167.8568202,,,,
241.0188964,168.0845866,,,,
241.1188964,168.3123931,,,,
241.2188964,168.5402388,,,,
241.3188964,168.7681228,,,,
241.4188964,168.996044,,,,
241.5188964,169.2240016,,,,
241.6188964,169.4519946,,,,
241.7188964,169.6800223,,,,
241.8188964,169.9080837,,,,
241.8494181,169.9777019,,,,
241.9494181,170.1970405,,,,
242.0494181,170.416411,,,,
242.1494181,170.6358127,,,,
242.2494181,170.8552447,,,,
242.3494181,171.0747063,,,,
242.4494181,171.2941968,,,,
242.5494181,171.5137155,,,,
242.6494181,171.7332617,,,,
242.7494181,171.9528347,,,,
242.8494181,172.1724339,,,,
242.9494181,172.3920586,,,,
243.0494181,172.6117082,,,,
243.1494181,172.8313821,,,,
243.2081638,172.960445,,,,
243.3081638,173.1801562,,,,
243.4081638,173.3998901,,,,
243.5081638,173.6196463,,,,
243.6081638,173.8394242,,,,
243.7081638,174.0592232,,,,
243.8081638,174.2790429,,,,
243.9081638,174.4988827,,,,
244.0081638,174.7187421,,,,
244.1081638,174.9386207,,,,
244.2081638,175.158518,,,,
244.3081638,175.3784335,,,,
244.4081638,175.5983668,,,,
244.5081638,175.8183174,,,,
244.6081638,176.0382849,,,,
244.7081638,176.258269,,,,
244.8081638,176.4782691,,,,
244.9081638,176.698285,,,,
245.0081638,176.9183162,,,,
245.1081638,177.1383623,,,,
245.2081638,177.358423,,,,
245.3081638,177.578498,,,,
245.4081638,177.7985867,,,,
245.5081638,178.0186891,,,,
245.5446857,178.0990796,,,,
245.6446857,178.3191998,,,,
245.7446857,178.5393328,,,,
245.8446857,178.7594782,,,,
245.9446857,178.9796358,,,,
246.0446857,179.1998052,,,,
246.1446857,179.4199862,,,,
246.2446857,179.6401784,,,,
246.3446857,179.8603817,,,,
246.4446857,180.0805956,,,,
246.5446857,180.30082,,,,
246.6446857,180.5210546,,,,
246.7446857,180.7412992,,,,
246.8446857,180.9615534,,,,
246.9446857,181.1818171,,,,
247.0446857,181.4020901,,,,
247.1446857,181.622372,,,,
247.2446857,181.8426628,,,,
247.3446857,182.0629621,,,,
247.4446857,182.2832697,,,,
247.5446857,182.5035855,,,,
247.6446857,182.7239093,,,,
247.7446857,182.9442408,,,,
247.8446857,183.1645798,,,,
247.9446857,183.3849263,,,,
248.0446857,183.6052799,,,,
248.1446857,183.8256405,,,,
248.2446857,184.046008,,,,
248.3446857,184.2663822,,,,
248.4446857,184.4867628,,,,
248.4748666,184.5532775,,,,
248.5748666,184.7736664,,,,
248.6748666,184.9940614,,,,
248.7748666,185.2144624,,,,
248.8748666,185.4348693,,,,
248.9748666,185.6552818,,,,
249.0748666,185.8756999,,,,
249.1748666,186.0961234,,,,
249.2748666,186.3165522,,,,
249.3748666,186.5369862,,,,
249.4748666,186.7574251,,,,
249.5748666,186.977869,,,,
249.6748666,187.1983176,,,,
249.7748666,187.4187709,,,,
249.8748666,187.6392288,,,,
249.9748666,187.8596911,,,,
250.0748666,188.0801577,,,,
250.1748666,188.3006285,,,,
250.2748666,188.5211034,,,,
250.3748666,188.7415823,,,,
250.4748666,188.9620651,,,,
250.5748666,189.1825518,,,,
250.6748666,189.4030421,,,,
250.7748666,189.6235361,,,,
250.8748666,189.8440336,,,,
250.9748666,190.0645345,,,,
251,190.1199547,,,,
251.1,190.3346862,,,,
251.2,190.5439344,,,,
251.3,190.7478328,,,,
251.3513745,190.8499032,,,,
251.4513745,191.0459663,,,,
251.5513745,191.237001,,,,
251.6513745,191.42313,,,,
251.7513745,191.6044728,,,,
251.8513745,191.7811461,,,,
251.9513745,191.9532637,,,,
252.0513745,192.1209366,,,,
252.1513745,192.2842732,,,,
252.2513745,192.4433793,,,,
252.3513745,192.5983578,,,,
252.4513745,192.7493095,,,,
252.5513745,192.8963325,,,,
252.6513745,193.0395225,,,,
252.7513745,193.178973,,,,
252.8513745,193.3147751,,,,
252.9513745,193.4470178,,,,
253.0513745,193.5757878,,,,
253.1513745,193.7011697,,,,
253.2513745,193.8232463,,,,
253.3513745,193.9420979,,,,
253.4513745,194.0578033,,,,
253.5513745,194.1704391,,,,
253.6513745,194.2800801,,,,
253.7513745,194.3867994,,,,
253.8513745,194.4906682,,,,
253.9513745,194.5917559,,,,
254.0513745,194.6901303,,,,
254.1513745,194.7858576,,,,
254.2513745,194.8790023,,,,
254.311435,194.9334321,,,,
254.411435,195.0225807,,,,
254.511435,195.1093071,,,,
254.611435,195.1936702,,,,
254.711435,195.2757278,,,,
254.811435,195.3555359,,,,
254.911435,195.4331495,,,,
255.011435,195.5086219,,,,
255.111435,195.5820055,,,,
255.211435,195.6533511,,,,
255.311435,195.7227085,,,,
255.411435,195.7901259,,,,
255.511435,195.8556509,,,,
255.611435,195.9193294,,,,
255.711435,195.9812065,,,,
255.811435,196.0413261,,,,
255.911435,196.099731,,,,
256.011435,196.156463,,,,
256.111435,196.211563,,,,
256.211435,196.2650706,,,,
256.311435,196.3170248,,,,
256.411435,196.3674633,,,,
256.511435,196.4164231,,,,
256.611435,196.4639403,,,,
256.711435,196.51005,,,,
256.811435,196.5547866,,,,
256.911435,196.5981834,,,,
257.011435,196.6402732,,,,
257.111435,196.6810878,,,,
257.211435,196.7206583,,,,
257.265217,196.7412873,,,,
257.365217,196.7790071,,,,
257.465217,196.8155582,,,,
257.565217,196.8509692,,,,
257.665217,196.8852678,,,,
257.765217,196.9184811,,,,
257.865217,196.9506356,,,,
257.965217,196.981757,,,,
258.065217,197.0118706,,,,
258.165217,197.041001,,,,
258.265217,197.069172,,,,
258.365217,197.0964072,,,,
258.465217,197.1227292,,,,
258.565217,197.1481604,,,,
258.665217,197.1727224,,,,
258.765217,197.1964365,,,,
258.865217,197.2193233,,,,
258.965217,197.241403,,,,
259.065217,197.2626952,,,,
259.165217,197.2832192,,,,
259.265217,197.3029937,,,,
259.365217,197.3220369,,,,
259.465217,197.3403667,,,,
259.565217,197.3580005,,,,
259.665217,197.3749551,,,,
259.765217,197.3912473,,,,
259.8061973,197.397659,,,,
259.9061973,197.4130463,,,,
260.0061973,197.4278094,,,,
260.1061973,197.4419633,,,,
260.2061973,197.455523,,,,
260.3061973,197.4685029,,,,
260.4061973,197.4809172,,,,
260.5061973,197.4927796,,,,
260.6061973,197.5041036,,,,
260.7061973,197.5149023,,,,
260.8061973,197.5251886,,,,
260.9061973,197.5349749,,,,
261.0061973,197.5442734,,,,
261.1061973,197.553096,,,,
261.2061973,197.5614543,,,,
261.3061973,197.5693596,,,,
261.4061973,197.576823,,,,
261.5061973,197.5838552,,,,
261.6061973,197.5904667,,,,
261.7061973,197.5966678,,,,
261.8061973,197.6024685,,,,
261.9061973,197.6078786,,,,
262.0061973,197.6129075,,,,
262.1061973,197.6175646,,,,
262.1085788,197.6176669,,,,
262.2085788,197.6219528,,,,
262.3085788,197.625885,,,,
262.4085788,197.6294721,,,,
262.5085788,197.6327225,,,,
262.6085788,197.6356444,,,,
262.7085788,197.6382458,,,,
262.8085788,197.6405346,,,,
262.9085788,197.6425183,,,,
263.0085788,197.6442045,,,,
263.1085788,197.6456002,,,,
263.2085788,197.6467127,,,,
263.3085788,197.6475489,,,,
263.4085788,197.6481154,,,,
263.5085788,197.6484188,,,,
263.6085788,197.6484656,,,,
263.7085788,197.6482619,,,,
263.8085788,197.647814,,,,
263.9085788,197.6471278,,,,
264.0085788,197.646209,,,,
264.1085788,197.6450634,,,,
264.2085788,197.6436964,,,,
264.3085788,197.6421135,,,,
264.4085788,197.64032,,,,
264.5085788,197.6383209,,,,
264.6085788,197.6361212,,,,
264.7085788,197.633726,,,,
264.8085788,197.6311398,,,,
264.839015,197.630296,,,,
264.939015,197.6274684,,,,
265.039015,197.6244604,,,,
265.139015,197.6212765,,,,
265.239015,197.6179209,,,,
265.339015,197.6143979,,,,
265.439015,197.6107114,,,,
265.539015,197.6068656,,,,
265.639015,197.6028643,,,,
265.739015,197.5987113,,,,
265.839015,197.5944102,,,,
265.939015,197.5899647,,,,
266.039015,197.5853783,,,,
266.139015,197.5806545,,,,
266.239015,197.5757965,,,,
266.339015,197.5708077,,,,
266.439015,197.5656913,,,,
266.539015,197.5604503,,,,
266.639015,197.5550878,,,,
266.739015,197.5496067,,,,
266.839015,197.54401,,,,
266.939015,197.5383005,,,,
267.039015,197.5324808,,,,
267.139015,197.5265538,,,,
267.1612783,197.5252109,,,,
267.2612783,197.5191564,,,,
267.3612783,197.5130001,,,,
267.4612783,197.5067447,,,,
267.5612783,197.5003924,,,,
267.6612783,197.4939458,,,,
267.7612783,197.487407,,,,
267.8612783,197.4807784,,,,
267.9612783,197.4740621,,,,
268.0612783,197.4672602,,,,
268.1612783,197.4603749,,,,
268.2612783,197.4534081,,,,
268.3612783,197.446362,,,,
268.4612783,197.4392383,,,,
268.5612783,197.4320389,,,,
268.6612783,197.4247659,,,,
268.7612783,197.4174208,,,,
268.8612783,197.4100055,,,,
268.9612783,197.4025217,,,,
269.0612783,197.3949711,,,,
269.1612783,197.3873553,,,,
269.2612783,197.3796758,,,,
269.3612783,197.3719343,,,,
269.4612783,197.3641322,,,,
269.5612783,197.356271,,,,
269.6612783,197.3483522,,,,
269.7612783,197.3403772,,,,
269.8612783,197.3323473,,,,
269.9612783,197.3242638,,,,
269.9939714,197.321604,,,,
270.0939714,197.3134517,,,,
270.1939714,197.3052489,,,,
270.2939714,197.2969967,,,,
270.3939714,197.2886964,,,,
270.4939714,197.2803492,,,,
270.5939714,197.2719562,,,,
270.6939714,197.2635185,,,,
270.7939714,197.2550373,,,,
270.8939714,197.2465135,,,,
270.9939714,197.2379482,,,,
271.0939714,197.2293424,,,,
271.1939714,197.2206972,,,,
271.2939714,197.2120134,,,,
271.3939714,197.203292,,,,
271.4939714,197.194534,,,,
271.5939714,197.1857401,,,,
271.6939714,197.1769114,,,,
271.7939714,197.1680486,,,,
271.8939714,197.1591526,,,,
271.9939714,197.1502242,,,,
272.0939714,197.1412641,,,,
272.1939714,197.1322732,,,,
272.2939714,197.1232522,,,,
272.3939714,197.1142018,,,,
272.4939714,197.1051228,,,,
272.5939714,197.0960158,,,,
272.6939714,197.0868815,,,,
272.7918075,197.0779189,,,,
272.8918075,197.0687326,,,,
272.9918075,197.059521,,,,
273.0918075,197.0502846,,,,
273.1918075,197.0410242,,,,
273.2918075,197.0317402,,,,
273.3918075,197.0224332,,,,
273.4918075,197.0131039,,,,
273.5918075,197.0037527,,,,
273.6918075,196.9943801,,,,
273.7918075,196.9849868,,,,
273.8918075,196.9755732,,,,
273.9918075,196.9661398,,,,
274.0918075,196.956687,,,,
274.1918075,196.9472154,,,,
274.2918075,196.9377255,,,,
274.3918075,196.9282176,,,,
274.4918075,196.9186921,,,,
274.5918075,196.9091497,,,,
274.6918075,196.8995905,,,,
274.7918075,196.8900151,,,,
274.8918075,196.8804239,,,,
274.9918075,196.8708171,,,,
275.0918075,196.8611953,,,,
275.1918075,196.8515588,,,,
275.2918075,196.8419079,,,,
275.3862103,196.8327839,,,,
275.4862103,196.8231061,,,,
275.5862103,196.8134149,,,,
275.6862103,196.8037106,,,,
275.7862103,196.7939937,,,,
275.8862103,196.7842643,,,,
275.9862103,196.7745229,,,,
276.0862103,196.7647696,,,,
276.1862103,196.7550048,,,,
276.2862103,196.7452288,,,,
276.3862103,196.7354418,,,,
276.4862103,196.7256441,,,,
276.5862103,196.715836,,,,
276.6862103,196.7060177,,,,
276.7862103,196.6961894,,,,
276.8862103,196.6863515,,,,
276.9862103,196.6765041,,,,
277.0862103,196.6666475,,,,
277.1862103,196.6567818,,,,
277.2862103,196.6469074,,,,
277.3862103,196.6370245,,,,
277.4862103,196.6271331,,,,
277.5862103,196.6172336,,,,
277.6862103,196.6073262,,,,
277.7862103,196.597411,,,,
277.8862103,196.5874882,,,,
277.9862103,196.577558,,,,
278.0862103,196.5676206,,,,
278.1862103,196.5576762,,,,
278.2862103,196.5477249,,,,
278.331456,196.5432194,,,,
278.431456,196.5332584,,,,
278.531456,196.523291,,,,
278.631456,196.5133173,,,,
278.731456,196.5033375,,,,
278.831456,196.4933517,,,,
278.931456,196.48336,,,,
279.031456,196.4733626,,,,
279.131456,196.4633596,,,,
279.231456,196.4533512,,,,
279.331456,196.4433375,,,,
279.431456,196.4333186,,,,
279.531456,196.4232947,,,,
279.631456,196.4132658,,,,
279.731456,196.4032322,,,,
279.831456,196.3931938,,,,
279.931456,196.3831509,,,,
280.031456,196.3731035,,,,
280.131456,196.3630518,,,,
280.231456,196.3529958,,,,
280.331456,196.3429357,,,,
280.431456,196.3328715,,,,
280.531456,196.3228034,,,,
280.631456,196.3127315,,,,
280.731456,196.3026558,,,,
280.7369469,196.3021023,,,,
280.8369469,196.2920228,,,,
280.9369469,196.2819396,,,,
281,196.2755797,,,,
281.1,196.2697157,,,,
281.2,196.2678631,,,,
281.3,196.2699241,,,,
281.4,196.2758034,,,,
281.5,196.2854078,,,,
281.6,196.2986466,,,,
281.7,196.3154312,,,,
281.8,196.3356752,,,,
281.9,196.3592942,,,,
282,196.386206,,,,
282.1,196.4163303,,,,
282.2,196.4495888,,,,
282.3,196.4859051,,,,
282.4,196.5252046,,,,
282.5,196.5674148,,,,
282.6,196.6124645,,,,
282.7,196.6602847,,,,
282.8,196.7108077,,,,
282.8400208,196.7320827,,,,
282.9400208,196.7862723,,,,
283.0400208,196.8430096,,,,
283.1400208,196.9022323,,,,
283.2400208,196.96388,,,,
283.3400208,197.0278934,,,,
283.4400208,197.0942151,,,,
283.5400208,197.1627886,,,,
283.6400208,197.2335591,,,,
283.7400208,197.3064731,,,,
283.8400208,197.3814783,,,,
283.9400208,197.4585237,,,,
284.0400208,197.5375596,,,,
284.1400208,197.6185374,,,,
284.2400208,197.7014099,,,,
284.3400208,197.7861309,,,,
284.4400208,197.8726553,,,,
284.5400208,197.9609391,,,,
284.6400208,198.0509394,,,,
284.7400208,198.1426145,,,,
284.8400208,198.2359234,,,,
284.9400208,198.3308265,,,,
285.0400208,198.4272847,,,,
285.1400208,198.5252602,,,,
285.2400208,198.624716,,,,
285.3400208,198.7256161,,,,
285.4283467,198.8159815,,,,
285.5283467,198.9195048,,,,
285.6283467,199.0243731,,,,
285.7283467,199.1305538,,,,
285.8283467,199.2380147,,,,
285.9283467,199.3467248,,,,
286.0283467,199.4566535,,,,
286.1283467,199.5677711,,,,
286.2283467,199.6800488,,,,
286.3283467,199.793458,,,,
286.4283467,199.9079714,,,,
286.5283467,200.023562,,,,
286.6283467,200.1402035,,,,
286.7283467,200.2578703,,,,
286.8283467,200.3765375,,,,
286.9283467,200.4961806,,,,
287.0283467,200.6167758,,,,
287.1283467,200.7382999,,,,
287.2283467,200.8607304,,,,
287.3283467,200.984045,,,,
287.4283467,201.1082223,,,,
287.5283467,201.2332412,,,,
287.6283467,201.3590812,,,,
287.7283467,201.4857223,,,,
287.8283467,201.613145,,,,
287.9283467,201.7413301,,,,
288.0270165,201.8685442,,,,
288.1270165,201.9981894,,,,
288.2270165,202.1285429,,,,
288.3270165,202.2595875,,,,
288.4270165,202.3913063,,,,
288.5270165,202.5236829,,,,
288.6270165,202.6567013,,,,
288.7270165,202.7903457,,,,
288.8270165,202.924601,,,,
288.9270165,203.0594522,,,,
289.0270165,203.1948849,,,,
289.1270165,203.3308848,,,,
289.2270165,203.4674381,,,,
289.3270165,203.6045313,,,,
289.4270165,203.7421513,,,,
289.5270165,203.8802853,,,,
289.6270165,204.0189206,,,,
289.7270165,204.1580451,,,,
289.8270165,204.2976469,,,,
289.9270165,204.4377143,,,,
290.0270165,204.5782359,,,,
290.1270165,204.7192008,,,,
290.2270165,204.860598,,,,
290.3270165,205.0024171,,,,
290.4270165,205.1446477,,,,
290.5021539,205.2518178,,,,
290.6021539,205.3947443,,,,
290.7021539,205.5380553,,,,
290.8021539,205.6817416,,,,
290.9021539,205.8257939,,,,
291.0021539,205.9702033,,,,
291.1021539,206.1149612,,,,
291.2021539,206.260059,,,,
291.3021539,206.4054884,,,,
291.4021539,206.5512413,,,,
291.5021539,206.6973099,,,,
291.6021539,206.8436865,,,,
291.7021539,206.9903635,,,,
291.8021539,207.1373337,,,,
291.9021539,207.2845898,,,,
292.0021539,207.432125,,,,
292.1021539,207.5799324,,,,
292.2021539,207.7280053,,,,
292.3021539,207.8763374,,,,
292.4021539,208.0249222,,,,
292.5021539,208.1737537,,,,
292.6021539,208.3228258,,,,
292.7021539,208.4721326,,,,
292.8021539,208.6216684,,,,
292.9021539,208.7714277,,,,
293.0021539,208.921405,,,,
293.1021539,209.0715949,,,,
293.2021539,209.2219923,,,,
293.2879573,209.3512121,,,,
293.3879573,209.5019814,,,,
293.4879573,209.6529441,,,,
293.5879573,209.8040954,,,,
293.6879573,209.9554308,,,,
293.7879573,210.1069457,,,,
293.8879573,210.2586358,,,,
293.9879573,210.4104968,,,,
294.0879573,210.5625246,,,,
294.1879573,210.7147151,,,,
294.2879573,210.8670642,,,,
294.3879573,211.0195682,,,,
294.4879573,211.1722233,,,,
294.5879573,211.3250258,,,,
294.6879573,211.477972,,,,
294.7879573,211.6310585,,,,
294.8879573,211.7842819,,,,
294.9879573,211.9376388,,,,
295.0879573,212.091126,,,,
295.1879573,212.2447403,,,,
295.2879573,212.3984786,,,,
295.3879573,212.5523378,,,,
295.4879573,212.7063151,,,,
295.5879573,212.8604075,,,,
295.6879573,213.0146122,,,,
295.7879573,213.1689266,,,,
295.8677101,213.2920819,,,,
295.9677101,213.4465864,,,,
296.0677101,213.6011931,,,,
296.1677101,213.7558997,,,,
296.2677101,213.9107036,,,,
296.3677101,214.0656024,,,,
296.4677101,214.220594,,,,
296.5677101,214.375676,,,,
296.6677101,214.5308461,,,,
296.7677101,214.6861023,,,,
296.8677101,214.8414425,,,,
296.9677101,214.9968645,,,,
297,215.047076,,,,
297.1,215.1983786,,,,
297.2,215.3457439,,,,
297.3,215.4892679,,,,
297.4,215.6290443,,,,
297.5,215.7651644,,,,
297.6,215.8977173,,,,
297.7,216.02679,,,,
297.8,216.1524673,,,,
297.9,216.2748319,,,,
297.98239,216.3729854,,,,
298.08239,216.4895203,,,,
298.18239,216.6029654,,,,
298.28239,216.7133961,,,,
298.38239,216.8208858,,,,
298.48239,216.9255061,,,,
298.58239,217.0273271,,,,
298.68239,217.126417,,,,
298.78239,217.2228423,,,,
298.88239,217.316668,,,,
298.98239,217.4079574,,,,
299.08239,217.4967724,,,,
299.18239,217.5831733,,,,
299.28239,217.667219,,,,
299.38239,217.7489668,,,,
299.48239,217.8284728,,,,
299.58239,217.9057915,,,,
299.68239,217.9809764,,,,
299.78239,218.0540794,,,,
299.88239,218.1251513,,,,
299.98239,218.1942415,,,,
300.0237883,218.2220434,,,,
300.1237883,218.2884195,,,,
300.2237883,218.3529284,,,,
300.3237883,218.4156157,,,,
300.4237883,218.4765258,,,,
300.5237883,218.5357019,,,,
300.6237883,218.5931864,,,,
300.7237883,218.6490204,,,,
300.8237883,218.7032443,,,,
300.9237883,218.7558972,,,,
301.0237883,218.8070175,,,,
301.1237883,218.8566424,,,,
301.2237883,218.9048086,,,,
301.3237883,218.9515514,,,,
301.4237883,218.9969056,,,,
301.5237883,219.0409051,,,,
301.6237883,219.0835829,,,,
301.7237883,219.1249711,,,,
301.8237883,219.1651013,,,,
301.9237883,219.2040041,,,,
302.0237883,219.2417094,,,,
302.1237883,219.2782463,,,,
302.2237883,219.3136435,,,,
302.3237883,219.3479286,,,,
302.4237883,219.3811287,,,,
302.4921525,219.4031021,,,,
302.5921525,219.4345378,,,,
